id_miembro,fec_registro,id_ciudad,genero,rango_edad,canal_pref,activo,fec_ultima_compra
13958,2023-04-24,Ávila,M,36-45,Mobile,False,2024-02-01
13959,2024-02-17,Valladolid,,26-35,Web,True,2024-10-03
13960,2024-10-20,La Coruña,F,46-60,Tienda,True,2025-10-27
13961,2023-02-23,Valencia,F,46-60,Web,True,2026-05-15
13962,2024-05-05,Baleares,M,46-60,Mobile,True,2025-10-28
13963,2021-12-23,Las Palmas,,36-45,Tienda,False,2024-08-05
13964,2023-10-25,Santa Cruz de Tenerife,F,46-60,Tienda,True,2023-12-15
13965,2025-10-03,La Coruña,F,46-60,Tienda,True,2026-01-20
13966,2025-08-17,Ciudad,,26-35,Web,True,2025-11-19
13967,2023-10-23,Guadalajara,M,60+,Tienda,True,2024-04-24
13968,2022-04-12,Valladolid,M,60+,Web,True,2024-03-23
13969,2022-11-21,Cáceres,M,26-35,Mobile,True,2024-12-30
13970,2023-05-25,Murcia,F,36-45,Mobile,True,2026-02-19
13971,2024-11-30,Cáceres,F,46-60,Web,True,2025-02-18
13972,2021-09-26,Huelva,F,36-45,Tienda,True,2025-09-05
13973,2022-03-02,Granada,M,18-25,Tienda,True,2026-02-10
13974,2021-12-06,Barcelona,,36-45,Web,True,2021-12-18
13975,2022-02-08,Vizcaya,M,60+,Web,True,2023-10-16
13976,2022-09-12,Melilla,M,46-60,Mobile,True,2025-11-06
13977,2024-09-26,Guipúzcoa,,46-60,Tienda,False,2024-12-06
13978,2023-08-15,Lugo,M,18-25,Web,True,2025-01-19
13979,2025-06-10,Palencia,F,36-45,Mobile,True,2025-10-21
13980,2024-03-20,Girona,,26-35,Web,True,2024-05-30
13981,2022-01-15,Sevilla,F,26-35,Mobile,True,2024-01-07
13982,2023-10-06,Teruel,M,26-35,Mobile,True,2023-11-12
13983,2023-09-13,La Coruña,M,26-35,Tienda,True,2024-01-18
13984,2025-03-15,Cáceres,M,18-25,Web,True,2025-12-19
13985,2023-07-12,Toledo,F,46-60,Mobile,True,2023-10-31
13986,2022-06-24,Ourense,,18-25,Mobile,False,2023-12-05
13987,2024-08-02,Asturias,,60+,Mobile,False,2025-09-02
13988,2025-12-06,Ciudad,F,46-60,Web,True,2026-03-09
13989,2024-08-16,Cádiz,M,46-60,Web,True,2025-11-15
13990,2023-04-04,Ávila,F,60+,Tienda,True,2024-10-14
13991,2023-01-30,Valladolid,F,60+,Web,True,2024-11-12
13992,2022-01-15,Cantabria,M,18-25,Mobile,True,2025-12-27
13993,2024-02-11,Lugo,F,36-45,Mobile,True,2025-10-30
13994,2025-09-30,Cádiz,M,46-60,Mobile,False,2026-01-16
13995,2025-01-28,Burgos,,60+,Tienda,True,2025-06-24
13996,2025-04-16,Murcia,F,60+,Mobile,True,2026-03-18
13997,2024-08-17,Palencia,F,36-45,Tienda,True,2025-10-27
13998,2026-02-04,Madrid,,36-45,Tienda,True,2026-04-12
13999,2024-03-01,Cáceres,M,18-25,Tienda,True,2024-10-01
14000,2025-07-12,Valencia,M,26-35,Mobile,True,2026-02-01
14001,2025-10-04,Cáceres,M,60+,Web,True,2025-10-31
14002,2021-12-01,Cuenca,F,18-25,Mobile,True,2022-08-17
14003,2025-03-13,Las Palmas,,36-45,Web,False,2025-12-07
14004,2021-09-29,Málaga,,26-35,Web,True,2025-04-10
14005,2022-11-16,Almería,,26-35,Mobile,True,2023-09-21
14006,2023-11-06,La Rioja,F,26-35,Tienda,True,2025-04-05
14007,2023-05-16,Cuenca,M,46-60,Tienda,True,2026-01-23
14008,2023-08-13,Granada,,26-35,Web,False,2025-02-01
14009,2026-05-07,Sevilla,,26-35,Tienda,True,2026-05-08
14010,2023-05-06,Granada,M,18-25,Web,True,2025-12-15
14011,2021-11-15,Palencia,M,26-35,Tienda,True,2026-05-09
14012,2022-11-24,Baleares,,60+,Tienda,True,2024-04-26
14013,2024-02-23,Ceuta,M,60+,Tienda,True,2025-06-07
14014,2025-03-25,Córdoba,M,36-45,Web,True,2025-11-18
14015,2023-10-11,Granada,,36-45,Mobile,True,2025-05-04
14016,2023-12-13,Zaragoza,F,18-25,Mobile,True,2024-05-21
14017,2021-11-27,Cáceres,M,46-60,Tienda,True,2024-02-28
14018,2021-11-13,Ciudad,M,18-25,Mobile,True,2022-11-14
14019,2023-01-18,Sevilla,M,36-45,Tienda,True,2024-10-28
14020,2022-10-24,Almería,F,60+,Web,True,2023-09-17
14021,2022-03-15,Palencia,,26-35,Web,True,2024-03-06
14022,2021-08-09,Huesca,M,26-35,Mobile,True,2026-03-10
14023,2025-05-08,Ourense,F,46-60,Mobile,True,2025-05-22
14024,2022-09-23,Baleares,M,18-25,Tienda,True,2024-07-27
14025,2025-10-02,Álava,M,36-45,Mobile,False,2026-01-01
14026,2022-03-02,Badajoz,F,60+,Tienda,False,2025-07-08
14027,2024-03-06,Málaga,M,60+,Web,True,2026-01-17
14028,2025-05-20,Córdoba,,18-25,Tienda,True,2025-09-08
14029,2022-02-21,Lleida,,18-25,Tienda,True,2025-02-17
14030,2021-06-25,Salamanca,M,46-60,Mobile,True,2021-09-16
14031,2022-07-24,Huelva,F,46-60,Mobile,False,2026-03-21
14032,2021-06-18,Santa Cruz de Tenerife,M,18-25,Mobile,False,2025-11-01
14033,2023-12-17,Las Palmas,F,60+,Tienda,True,2025-11-20
14034,2026-04-22,Melilla,F,18-25,Tienda,True,2026-05-02
14035,2022-03-20,Tarragona,M,46-60,Tienda,True,2024-12-13
14036,2021-06-15,Córdoba,M,18-25,Mobile,True,2024-07-19
14037,2025-04-23,Zaragoza,,46-60,Web,False,2026-01-17
14038,2022-05-27,La Rioja,F,36-45,Web,False,2023-05-31
14039,2022-08-08,Valencia,F,36-45,Tienda,True,2023-11-12
14040,2023-03-24,Valencia,,36-45,Tienda,True,2024-04-16
14041,2023-01-21,Zaragoza,M,26-35,Web,True,2025-06-25
14042,2023-03-19,Madrid,,46-60,Web,True,2024-10-12
14043,2023-06-22,Valencia,F,26-35,Mobile,True,2024-12-24
14044,2022-06-20,La Coruña,,18-25,Mobile,True,2024-02-15
14045,2025-08-25,Soria,M,36-45,Mobile,True,2026-01-12
14046,2024-10-14,Zaragoza,F,60+,Tienda,True,2026-04-09
14047,2026-05-15,Cádiz,,60+,Web,True,2026-05-15
14048,2022-11-16,Navarra,,46-60,Web,True,2025-07-15
14049,2022-11-22,Ciudad,F,36-45,Tienda,True,2023-06-16
14050,2023-05-10,Alicante,F,36-45,Web,True,2025-05-02
14051,2023-04-25,Pontevedra,,26-35,Web,True,2026-04-20
14052,2025-11-04,Murcia,M,36-45,Tienda,True,2026-01-19
14053,2021-10-26,Valencia,,36-45,Web,True,2024-04-12
14054,2026-03-16,Murcia,,60+,Web,True,2026-05-07
14055,2023-04-13,Ceuta,M,60+,Web,True,2023-12-03
14056,2026-01-20,Melilla,M,60+,Tienda,False,2026-04-12
14057,2021-07-12,Lleida,M,46-60,Mobile,True,2024-01-19
14058,2025-08-16,Albacete,F,18-25,Tienda,True,2026-01-16
14059,2025-06-04,Lleida,M,18-25,Tienda,True,2026-01-24
14060,2023-10-29,Álava,,60+,Mobile,True,2025-03-19
14061,2025-02-15,Las Palmas,,18-25,Mobile,True,2025-06-02
14062,2024-12-25,Guadalajara,,36-45,Web,False,2026-03-31
14063,2025-05-26,Sevilla,M,18-25,Tienda,True,2025-10-24
14064,2024-01-10,Almería,,26-35,Mobile,True,2025-10-29
14065,2021-08-09,Zaragoza,,36-45,Mobile,True,2023-03-05
14066,2026-02-22,Sevilla,M,60+,Tienda,True,2026-03-26
14067,2025-12-31,Tarragona,M,26-35,Mobile,True,2026-01-02
14068,2021-12-14,Girona,M,46-60,Mobile,True,2025-03-09
14069,2022-09-07,Jaén,M,26-35,Web,True,2025-11-25
14070,2025-12-16,Burgos,,60+,Mobile,False,2026-05-03
14071,2025-10-07,Alicante,,36-45,Tienda,True,2026-03-08
14072,2025-02-21,Castellón,M,18-25,Mobile,True,2026-01-05
14073,2024-08-28,Las Palmas,,46-60,Tienda,True,2025-11-22
14074,2021-10-30,Albacete,M,36-45,Web,False,2026-03-28
14075,2021-10-02,Cáceres,F,18-25,Mobile,True,2024-11-25
14076,2022-01-02,Girona,F,18-25,Tienda,True,2026-05-11
14077,2024-12-24,Cantabria,,18-25,Web,True,2025-08-24
14078,2021-06-06,Zamora,M,46-60,Web,True,2024-03-25
14079,2024-08-15,León,M,36-45,Tienda,True,2025-11-22
14080,2021-07-25,La Rioja,F,18-25,Tienda,True,2024-04-02
14081,2021-10-05,Teruel,,26-35,Tienda,True,2022-05-24
14082,2023-03-21,Navarra,,18-25,Web,False,2025-04-24
14083,2021-08-20,Zamora,F,36-45,Web,True,2022-03-30
14084,2024-12-14,Guipúzcoa,F,26-35,Tienda,False,2025-09-09
14085,2025-09-15,León,F,26-35,Mobile,True,2025-11-26
14086,2025-02-23,Navarra,F,18-25,Mobile,True,2026-02-26
14087,2024-01-31,Granada,M,26-35,Tienda,False,2024-10-12
14088,2024-04-06,La Coruña,,46-60,Web,True,2024-12-10
14089,2024-12-12,Almería,M,60+,Web,True,2026-04-12
14090,2024-01-22,Castellón,M,36-45,Web,False,2025-11-02
14091,2023-08-07,Valencia,F,18-25,Mobile,True,2025-02-20
14092,2024-11-25,Valencia,M,18-25,Web,True,2026-02-10
14093,2022-01-29,Huesca,,26-35,Web,True,2024-12-01
14094,2022-01-21,Salamanca,,18-25,Tienda,True,2023-08-02
14095,2026-02-23,Segovia,,36-45,Web,True,2026-04-12
14096,2025-03-31,Ourense,M,26-35,Web,True,2025-11-29
14097,2022-10-15,Asturias,F,60+,Mobile,True,2023-11-09
14098,2023-07-25,Baleares,M,18-25,Web,True,2025-02-02
14099,2024-01-01,Huelva,M,26-35,Tienda,True,2024-02-08
14100,2023-12-23,Ciudad,M,18-25,Web,True,2024-12-19
14101,2022-08-04,Ourense,F,60+,Mobile,True,2026-01-28
14102,2021-09-13,Ceuta,F,46-60,Tienda,True,2024-12-11
14103,2022-11-30,Salamanca,M,26-35,Web,True,2023-07-20
14104,2025-11-28,Lleida,,26-35,Mobile,True,2025-12-14
14105,2022-10-22,Lugo,F,18-25,Mobile,True,2025-07-10
14106,2024-08-16,Cuenca,F,36-45,Mobile,True,2025-10-28
14107,2024-09-24,Toledo,M,60+,Web,True,2026-05-15
14108,2024-07-04,Cáceres,F,60+,Tienda,True,2025-03-02
14109,2024-12-12,Cáceres,F,26-35,Tienda,False,2025-09-30
14110,2025-03-25,Almería,,18-25,Mobile,False,2025-12-21
14111,2026-03-24,La Coruña,F,18-25,Tienda,True,2026-04-25
14112,2023-04-26,Barcelona,M,60+,Tienda,True,2023-12-12
14113,2024-08-02,Vizcaya,F,60+,Web,True,2026-03-07
14114,2022-12-16,Almería,M,36-45,Mobile,True,2025-04-27
14115,2024-02-03,Las Palmas,M,18-25,Web,True,2024-04-08
14116,2023-08-04,Zaragoza,F,26-35,Mobile,True,2025-11-18
14117,2024-07-13,Navarra,M,18-25,Mobile,False,2025-09-30
14118,2024-07-05,Cádiz,M,36-45,Tienda,True,2025-11-13
14119,2023-10-25,Lleida,,60+,Tienda,True,2023-12-01
14120,2021-10-16,Ourense,F,36-45,Mobile,True,2024-05-04
14121,2024-04-24,Cantabria,,36-45,Tienda,True,2024-12-29
14122,2023-02-28,Sevilla,,36-45,Web,False,2023-10-28
14123,2025-04-17,Zamora,F,36-45,Web,True,2026-01-26
14124,2024-01-01,Ourense,M,26-35,Web,True,2024-03-21
14125,2025-09-07,Lleida,M,26-35,Tienda,True,2025-12-17
14126,2024-05-15,Sevilla,M,36-45,Tienda,True,2026-04-06
14127,2025-01-21,Teruel,,26-35,Tienda,True,2025-05-04
14128,2023-07-21,Valladolid,M,26-35,Web,True,2024-07-12
14129,2026-02-08,Jaén,,18-25,Tienda,True,2026-03-10
14130,2022-04-10,Álava,M,46-60,Mobile,True,2022-12-06
14131,2024-06-18,Santa Cruz de Tenerife,,26-35,Tienda,True,2025-06-18
14132,2023-07-06,Zamora,M,18-25,Mobile,True,2025-08-24
14133,2025-10-17,Jaén,F,60+,Web,True,2025-12-25
14134,2021-06-01,Melilla,M,36-45,Mobile,True,2022-08-19
14135,2021-09-20,Ceuta,M,36-45,Web,True,2026-01-11
14136,2021-08-22,Málaga,M,18-25,Web,True,2025-03-08
14137,2021-08-27,Lugo,M,26-35,Web,True,2022-08-31
14138,2025-11-23,Soria,M,18-25,Web,True,2026-04-16
14139,2025-01-30,Teruel,F,46-60,Mobile,True,2025-10-01
14140,2021-06-06,Valladolid,M,18-25,Mobile,True,2024-07-28
14141,2021-06-05,Segovia,F,46-60,Tienda,True,2023-03-21
14142,2024-07-29,Tarragona,F,36-45,Tienda,False,2025-07-16
14143,2022-06-13,Barcelona,M,26-35,Mobile,True,2023-11-30
14144,2024-05-03,Burgos,M,26-35,Mobile,True,2025-03-03
14145,2025-12-01,Málaga,,36-45,Tienda,True,2026-04-14
14146,2023-06-06,Baleares,F,60+,Tienda,True,2023-12-07
14147,2024-06-03,León,,60+,Tienda,True,2025-07-13
14148,2022-10-19,Cuenca,F,26-35,Mobile,True,2025-06-04
14149,2022-09-07,La Rioja,,60+,Mobile,True,2025-03-05
14150,2022-02-06,Jaén,M,18-25,Web,True,2025-11-30
14151,2023-09-26,León,M,46-60,Tienda,True,2024-11-15
14152,2024-05-24,Álava,F,60+,Tienda,True,2025-06-08
14153,2024-04-02,Lugo,F,26-35,Tienda,True,2026-04-18
14154,2023-09-06,Melilla,,46-60,Web,True,2024-04-22
14155,2022-04-30,Jaén,,46-60,Tienda,True,2023-11-01
14156,2024-09-09,Málaga,M,46-60,Web,True,2026-04-20
14157,2023-09-05,Pontevedra,,36-45,Mobile,True,2026-03-27
14158,2025-05-04,Cuenca,M,36-45,Tienda,True,2025-08-21
14159,2024-08-08,Valencia,M,18-25,Web,True,2025-10-17
14160,2026-03-21,Ávila,M,46-60,Web,True,2026-04-17
14161,2024-07-21,Ciudad,M,26-35,Tienda,True,2025-09-15
14162,2023-08-23,Las Palmas,,26-35,Web,True,2025-07-30
14163,2021-06-01,Las Palmas,M,60+,Web,True,2025-02-06
14164,2021-12-15,Almería,M,26-35,Web,True,2023-10-02
14165,2023-09-20,Las Palmas,M,46-60,Mobile,False,2023-12-21
14166,2023-08-12,Lleida,,46-60,Mobile,True,2024-08-09
14167,2021-07-21,La Coruña,F,60+,Mobile,True,2023-01-05
14168,2024-10-16,Albacete,F,18-25,Web,False,2026-03-04
14169,2022-10-22,Córdoba,,60+,Mobile,True,2026-03-24
14170,2024-02-15,Vizcaya,M,18-25,Mobile,True,2026-04-12
14171,2021-07-05,Alicante,,46-60,Web,True,2025-08-14
14172,2022-05-15,Castellón,,18-25,Web,True,2025-06-15
14173,2024-05-12,Las Palmas,M,36-45,Tienda,True,2025-05-27
14174,2025-07-03,Ourense,,46-60,Web,True,2026-01-14
14175,2023-12-27,Lugo,F,36-45,Web,True,2024-08-04
14176,2023-05-07,Asturias,F,26-35,Tienda,True,2025-01-29
14177,2024-03-05,Córdoba,F,60+,Tienda,True,2026-01-13
14178,2024-07-20,Valladolid,,46-60,Tienda,False,2025-04-06
14179,2022-02-24,Zamora,M,46-60,Web,True,2022-10-27
14180,2025-06-11,Cádiz,F,60+,Mobile,True,2026-05-12
14181,2023-01-23,Almería,M,60+,Tienda,True,2025-01-14
14182,2025-11-02,León,F,46-60,Tienda,True,2025-12-10
14183,2023-04-24,Pontevedra,M,46-60,Tienda,True,2024-04-05
14184,2026-05-12,La Rioja,,36-45,Mobile,True,2026-05-12
14185,2022-05-15,Álava,M,26-35,Tienda,True,2023-06-17
14186,2024-09-28,Burgos,F,60+,Tienda,True,2025-09-02
14187,2026-03-19,Toledo,M,36-45,Mobile,True,2026-04-12
14188,2024-02-26,Sevilla,F,60+,Web,True,2025-05-22
14189,2023-04-11,Lleida,F,46-60,Web,True,2026-02-22
14190,2024-06-20,Las Palmas,F,60+,Mobile,True,2025-03-02
14191,2022-08-28,Teruel,M,18-25,Tienda,True,2024-11-22
14192,2024-11-28,Granada,M,46-60,Web,True,2025-04-23
14193,2025-11-15,Santa Cruz de Tenerife,M,46-60,Tienda,True,2026-02-21
14194,2026-01-05,Ávila,,26-35,Mobile,True,2026-04-20
14195,2022-05-31,Cádiz,F,36-45,Tienda,True,2023-10-11
14196,2023-02-23,Asturias,F,60+,Tienda,True,2025-10-16
14197,2022-08-26,Guipúzcoa,F,26-35,Mobile,True,2024-09-26
14198,2024-11-23,Tarragona,,26-35,Tienda,True,2025-04-15
14199,2022-03-21,Lugo,,60+,Tienda,True,2023-04-29
14200,2024-07-30,Teruel,F,46-60,Mobile,True,2024-12-12
14201,2024-11-03,Badajoz,F,18-25,Web,True,2025-01-07
14202,2024-11-25,León,F,36-45,Mobile,True,2025-04-29
14203,2022-04-27,Soria,,46-60,Tienda,True,2022-12-17
14204,2025-07-13,Valladolid,,46-60,Tienda,True,2025-12-31
14205,2024-12-28,Cáceres,F,46-60,Tienda,True,2026-01-28
14206,2023-02-07,Ourense,F,36-45,Mobile,True,2025-02-28
14207,2024-09-06,Zaragoza,M,18-25,Web,True,2025-02-06
14208,2026-02-20,Ourense,M,18-25,Mobile,True,2026-04-14
14209,2023-08-15,Baleares,M,46-60,Web,True,2024-11-20
14210,2022-09-04,Tarragona,,26-35,Web,True,2025-09-26
14211,2025-06-10,Ourense,,60+,Mobile,True,2025-07-12
14212,2026-01-03,Tarragona,F,26-35,Mobile,True,2026-05-06
14213,2023-07-13,Toledo,F,36-45,Mobile,True,2025-02-07
14214,2021-08-29,Cuenca,F,18-25,Mobile,True,2025-01-31
14215,2025-10-07,Zamora,F,60+,Mobile,True,2025-11-18
14216,2025-10-07,Huelva,F,26-35,Tienda,True,2025-10-29
14217,2021-11-16,Asturias,F,26-35,Tienda,True,2024-03-24
14218,2022-01-05,Teruel,M,46-60,Mobile,True,2026-01-20
14219,2022-01-14,Alicante,,26-35,Web,True,2024-11-18
14220,2021-06-22,Ourense,M,26-35,Web,True,2025-12-13
14221,2023-01-09,Pontevedra,M,18-25,Mobile,True,2026-04-22
14222,2025-06-07,Soria,,46-60,Web,True,2025-11-13
14223,2023-05-07,Cuenca,M,46-60,Mobile,True,2025-03-15
14224,2023-12-31,Barcelona,,18-25,Tienda,True,2024-09-06
14225,2023-09-24,Melilla,,36-45,Tienda,True,2025-01-28
14226,2024-08-22,Santa Cruz de Tenerife,F,18-25,Tienda,True,2025-01-01
14227,2022-05-17,Castellón,F,26-35,Mobile,True,2024-08-08
14228,2025-03-01,Badajoz,F,18-25,Web,False,2025-03-31
14229,2021-05-24,Ceuta,M,26-35,Web,False,2022-04-19
14230,2022-02-11,Palencia,F,46-60,Tienda,False,2022-04-04
14231,2026-03-17,Las Palmas,M,26-35,Web,True,2026-03-28
14232,2022-05-10,Huesca,,18-25,Mobile,True,2025-12-21
14233,2021-10-29,Baleares,M,46-60,Tienda,True,2024-08-30
14234,2021-07-16,Badajoz,,18-25,Tienda,True,2023-12-06
14235,2023-04-22,Madrid,,60+,Mobile,True,2023-05-04
14236,2025-04-10,Burgos,,36-45,Web,True,2025-06-19
14237,2025-08-16,Palencia,F,36-45,Tienda,True,2026-05-13
14238,2023-01-30,Palencia,M,18-25,Tienda,True,2024-02-03
14239,2026-02-10,Albacete,M,26-35,Web,True,2026-04-10
14240,2022-07-24,La Rioja,,46-60,Mobile,True,2026-02-06
14241,2022-09-25,Ourense,,18-25,Mobile,True,2023-03-23
14242,2025-02-18,Castellón,F,26-35,Web,True,2025-07-21
14243,2025-04-13,Asturias,M,36-45,Web,True,2025-06-23
14244,2023-07-12,Huesca,F,18-25,Tienda,True,2024-08-08
14245,2023-11-29,Cáceres,F,60+,Web,False,2025-04-19
14246,2022-05-24,Zamora,F,18-25,Mobile,True,2024-08-02
14247,2025-03-02,Ceuta,F,36-45,Web,True,2026-03-09
14248,2025-11-26,Alicante,F,26-35,Mobile,True,2025-12-30
14249,2025-11-08,Guadalajara,M,18-25,Mobile,True,2026-02-20
14250,2024-09-24,Álava,F,26-35,Web,True,2026-04-15
14251,2025-12-05,La Coruña,F,46-60,Web,True,2026-04-11
14252,2021-09-02,Huelva,M,60+,Mobile,True,2022-06-14
14253,2022-05-09,Navarra,,60+,Mobile,True,2024-12-21
14254,2022-04-13,Barcelona,,26-35,Tienda,True,2025-03-23
14255,2024-06-02,Ciudad,F,36-45,Web,True,2025-09-22
14256,2024-05-23,Álava,,46-60,Web,True,2024-08-23
14257,2025-11-20,Pontevedra,F,46-60,Tienda,True,2025-12-14
14258,2022-06-17,Vizcaya,,60+,Mobile,True,2024-10-26
14259,2026-01-09,Tarragona,,60+,Web,True,2026-03-09
14260,2025-06-10,Vizcaya,M,18-25,Web,True,2025-07-08
14261,2024-11-02,Melilla,,36-45,Web,False,2024-11-26
14262,2024-08-07,Granada,M,26-35,Tienda,True,2025-12-15
14263,2024-06-22,Huesca,F,26-35,Web,True,2026-05-07
14264,2022-11-25,Pontevedra,F,46-60,Mobile,True,2023-03-06
14265,2025-01-05,Baleares,F,36-45,Tienda,True,2025-06-22
14266,2024-04-07,Jaén,F,26-35,Tienda,True,2024-12-04
14267,2025-10-22,Lugo,F,36-45,Tienda,False,2025-12-26
14268,2024-02-26,Lleida,F,60+,Mobile,True,2024-06-08
14269,2025-12-12,Ceuta,M,36-45,Web,True,2026-02-28
14270,2023-11-11,Huelva,F,18-25,Mobile,True,2024-12-08
14271,2024-06-23,Palencia,F,36-45,Web,True,2025-06-20
14272,2025-12-13,Baleares,,26-35,Web,False,2026-03-04
14273,2026-01-26,Pontevedra,,46-60,Web,True,2026-03-28
14274,2026-01-07,Jaén,M,36-45,Tienda,True,2026-03-16
14275,2021-08-20,León,M,46-60,Tienda,True,2021-09-07
14276,2022-02-12,Las Palmas,F,46-60,Tienda,True,2023-03-06
14277,2025-05-18,Huesca,M,18-25,Web,False,2025-06-06
14278,2024-11-21,León,F,36-45,Mobile,True,2026-05-06
14279,2022-10-18,Alicante,M,60+,Tienda,True,2025-08-29
14280,2024-01-05,Castellón,F,26-35,Mobile,True,2025-06-24
14281,2021-05-28,Huesca,M,26-35,Tienda,True,2025-04-30
14282,2026-05-17,Cuenca,F,18-25,Mobile,True,2026-05-17
14283,2022-10-18,Tarragona,M,36-45,Mobile,True,2023-12-22
14284,2024-11-16,Las Palmas,M,46-60,Web,True,2024-12-17
14285,2023-12-11,Cáceres,F,36-45,Mobile,True,2025-08-06
14286,2022-06-15,Huelva,M,36-45,Tienda,True,2024-08-04
14287,2025-12-17,Barcelona,M,18-25,Tienda,False,2026-05-12
14288,2022-09-25,Lugo,M,46-60,Mobile,True,2024-01-15
14289,2023-09-26,Soria,,26-35,Web,True,2024-12-10
14290,2026-01-29,Murcia,,46-60,Mobile,False,2026-02-15
14291,2024-02-05,Baleares,M,18-25,Web,True,2024-08-21
14292,2024-07-22,Castellón,,36-45,Web,True,2025-04-15
14293,2024-10-29,Huesca,F,60+,Tienda,True,2025-07-25
14294,2023-06-14,Sevilla,,46-60,Web,False,2023-09-06
14295,2023-12-05,Almería,M,46-60,Tienda,True,2024-11-25
14296,2026-03-09,Toledo,M,26-35,Web,False,2026-04-07
14297,2023-09-19,Castellón,M,36-45,Web,True,2023-11-03
14298,2025-06-26,Navarra,F,18-25,Tienda,True,2025-10-13
14299,2025-02-14,Melilla,F,46-60,Mobile,True,2025-12-06
14300,2022-08-05,Zamora,F,46-60,Mobile,True,2025-12-03
14301,2025-04-24,Málaga,M,26-35,Tienda,True,2026-01-18
14302,2022-06-11,Ourense,F,60+,Tienda,True,2023-11-05
14303,2023-07-06,Huesca,F,46-60,Web,True,2025-12-09
14304,2023-12-29,Tarragona,,60+,Web,True,2025-08-18
14305,2024-01-26,Ávila,,36-45,Web,True,2025-05-28
14306,2021-07-13,Sevilla,M,26-35,Mobile,True,2023-06-05
14307,2024-09-05,Valencia,M,46-60,Tienda,True,2025-12-07
14308,2023-12-24,Guadalajara,F,60+,Web,True,2024-03-07
14309,2022-11-29,Teruel,F,60+,Mobile,True,2025-03-24
14310,2021-11-28,Huesca,,60+,Web,True,2025-04-15
14311,2024-06-20,León,M,46-60,Tienda,True,2024-06-27
14312,2023-10-03,Baleares,F,36-45,Web,True,2024-08-27
14313,2024-07-15,Burgos,M,18-25,Web,True,2026-01-04
14314,2021-11-15,Ceuta,F,36-45,Web,False,2023-12-18
14315,2023-03-23,Valladolid,M,46-60,Tienda,True,2023-05-02
14316,2024-07-08,Valencia,F,46-60,Web,False,2026-05-08
14317,2024-07-29,Almería,M,60+,Web,True,2025-04-23
14318,2023-06-03,Soria,M,46-60,Web,True,2023-10-27
14319,2022-12-10,Burgos,M,18-25,Web,True,2024-01-14
14320,2024-04-13,Girona,F,46-60,Web,True,2025-12-04
14321,2024-05-13,Valencia,,26-35,Tienda,True,2025-06-08
14322,2023-09-05,Guadalajara,,26-35,Tienda,True,2025-11-07
14323,2023-02-06,Ciudad,,60+,Tienda,True,2025-12-26
14324,2022-06-08,Ávila,,36-45,Mobile,True,2025-04-15
14325,2024-02-23,Ávila,F,46-60,Tienda,True,2026-02-16
14326,2026-01-30,Madrid,,26-35,Tienda,True,2026-02-26
14327,2025-09-25,Córdoba,F,60+,Tienda,True,2026-04-17
14328,2023-07-18,Baleares,M,36-45,Web,True,2026-04-05
14329,2024-01-12,Jaén,M,60+,Web,False,2026-02-15
14330,2022-11-25,Huelva,F,60+,Tienda,True,2024-02-01
14331,2025-08-30,Ourense,,46-60,Web,True,2026-01-20
14332,2021-06-05,Toledo,M,60+,Tienda,True,2023-01-19
14333,2022-09-14,Toledo,,60+,Tienda,True,2023-12-05
14334,2025-06-19,Ceuta,F,18-25,Tienda,True,2025-09-08
14335,2021-12-28,Ciudad,M,46-60,Tienda,True,2023-07-25
14336,2026-01-27,Ourense,F,26-35,Mobile,True,2026-03-13
14337,2025-12-10,Ceuta,F,26-35,Web,True,2026-02-18
14338,2022-01-15,Alicante,F,60+,Mobile,True,2024-03-24
14339,2022-09-02,Málaga,F,46-60,Web,True,2025-05-28
14340,2022-09-17,Sevilla,,46-60,Web,True,2024-11-30
14341,2024-02-05,Baleares,M,18-25,Mobile,True,2025-09-28
14342,2024-04-03,Melilla,M,26-35,Mobile,True,2026-04-17
14343,2021-10-28,Salamanca,M,46-60,Tienda,False,2024-08-18
14344,2025-10-01,León,M,26-35,Tienda,True,2026-03-08
14345,2023-06-22,Valencia,F,36-45,Web,True,2023-08-24
14346,2022-06-05,Albacete,,46-60,Mobile,True,2024-01-12
14347,2026-02-03,Zaragoza,F,18-25,Tienda,True,2026-04-02
14348,2021-07-20,Córdoba,M,36-45,Tienda,True,2026-02-15
14349,2025-08-23,Ceuta,M,26-35,Web,False,2025-10-29
14350,2024-02-26,Segovia,F,46-60,Tienda,True,2026-05-11
14351,2022-09-09,Valladolid,,36-45,Mobile,True,2026-05-16
14352,2024-10-02,Girona,M,60+,Mobile,True,2025-06-16
14353,2023-03-28,Lugo,,36-45,Mobile,True,2025-07-18
14354,2023-04-04,Castellón,,18-25,Tienda,True,2024-05-21
14355,2022-09-02,Melilla,M,26-35,Tienda,True,2024-03-16
14356,2024-11-14,Salamanca,F,26-35,Web,False,2025-08-09
14357,2025-07-31,Salamanca,M,60+,Tienda,True,2026-05-08
14358,2023-04-26,Segovia,,36-45,Mobile,True,2023-07-05
14359,2023-04-29,Tarragona,F,18-25,Mobile,True,2023-05-01
14360,2021-06-24,Vizcaya,F,60+,Tienda,True,2022-05-22
14361,2021-06-09,Almería,F,18-25,Mobile,True,2024-04-14
14362,2025-09-01,Málaga,,46-60,Tienda,True,2025-09-02
14363,2024-11-06,Badajoz,F,60+,Tienda,False,2024-11-19
