art_id,cod_barra,desc_art,id_categ_n1,id_categ_n2,id_categ_n3,id_proveedor,precio_lista,peso_kg,unid_medida,activo,fec_alta
1603,7689127860204,Gorgeous Soft Mouse,Bebés,Juguetes,texto,117,933.22,14.78,LT,True,2024-01-25
1604,5929051291395,Mouse,Bebés,Pañales,análisis,666,109.93,3.35,KG,True,2024-04-08
1605,8749789556941,Gently Used Frozen Pants,Tecnología,Celulares,hospital,252,473.27,2.45,KG,True,2025-07-21
1606,7767912038912,Sausages,Bebés,Ropa bebé,j,788,184.71,6.29,KG,True,2023-12-31
1607,4506840118197,Sleek Granite Sausages,Bebés,Ropa bebé,volver,680,121.21,4.16,LT,True,2026-01-22
1608,9755288031406,Refined Pants,Hogar,Decoración,objeto,769,101.18,7.35,LT,True,2023-10-08
1609,7719350116059,Licensed Frozen Chicken,Moda,Pantalones,éxito,252,484.43,0.93,LT,True,2023-09-11
1610,3036975652354,Small Pants,Hogar,Decoración,aspecto,177,130.19,18.9,LT,True,2023-08-23
1611,1864457340251,Soap,Hogar,Decoración,ciento,182,990.16,13.1,KG,True,2024-02-18
1612,4312978794604,Wooden Table,Bebés,Juguetes,niveles,577,72.24,10.9,KG,True,2025-11-22
1613,4357334704804,Gloves,Tecnología,Celulares,abril,583,1363.19,4.02,LT,True,2025-02-26
1614,9735240863917,Soap,Moda,Camisas,seguro,409,41.39,6.11,LT,True,2025-04-22
1615,8852715474292,Sleek Steel Chicken,Bebés,Pañales,mano,771,440.4,11.89,UND,True,2024-12-09
1616,3692694980262,Wooden Hat,Moda,Pantalones,flores,727,102.22,8.26,LT,True,2025-02-16
1617,3728886088024,Fantastic Towels,Hogar,Cocina,norte,171,67.43,5.71,UND,True,2024-09-01
1618,8412648946909,Wooden Chair,Moda,Zapatos,edad,698,299.63,2.38,UND,True,2025-01-26
1619,3927913364449,Plastic Tuna,Tecnología,Computadores,problema,746,650.97,3.39,UND,True,2026-05-08
1620,5307216500030,Concrete Cheese,Bebés,Ropa bebé,educación,352,272.31,5.55,LT,True,2024-11-27
1621,5955276636673,Steel Tuna,Bebés,Juguetes,dio,596,316.91,11.0,UND,True,2026-01-12
1622,7552924170435,Wooden Table,Hogar,Decoración,fuentes,419,405.97,17.57,LT,True,2024-05-28
1623,5118053599978,Generic Cotton Chair,Hogar,Limpieza,antonio,186,613.76,14.37,UND,True,2024-01-11
1624,8791524227593,Mouse,Tecnología,TV,mal,148,1716.89,5.68,KG,True,2024-10-12
1625,9612241135772,Intelligent Hat,Hogar,Cocina,programas,409,157.27,19.71,LT,True,2025-03-21
1626,1057962381837,Computer,Moda,Camisas,igual,225,534.32,12.14,LT,True,2024-05-13
1627,0009836257794,Salad,Tecnología,Computadores,autoridades,763,186.67,10.67,KG,True,2025-10-18
1628,4703202425317,Used Steel Gloves,Bebés,Pañales,según,27,278.06,11.26,LT,True,2025-05-07
1629,9854049013412,Chips,Bebés,Ropa bebé,diferentes,160,655.06,5.47,KG,True,2025-07-04
1630,7198710337769,Shoes,Hogar,Limpieza,ello,542,396.86,15.21,LT,True,2025-05-20
1631,3079229280248,Unbranded Metal Bike,Bebés,Ropa bebé,san,442,157.06,8.55,KG,True,2025-12-22
1632,1289113832480,Soft Chicken,Moda,Camisas,producto,531,367.69,4.92,LT,True,2024-11-25
1633,5653347883154,Car,Bebés,Pañales,recursos,308,471.27,13.45,KG,True,2026-01-23
1634,2820567154750,Tasty Soft Tuna,Moda,Pantalones,poner,245,622.24,19.85,LT,True,2023-11-23
1635,8192142404371,Rubber Cheese,Moda,Camisas,presenta,397,1037.06,4.35,UND,True,2026-04-25
1636,0705790023337,Ball,Moda,Pantalones,ciento,196,1988.33,19.23,LT,True,2023-11-24
1637,6824785059398,Plastic Chips,Hogar,Decoración,llegado,359,331.99,0.59,KG,True,2025-09-21
1638,3875694628161,Gorgeous Cotton Shirt,Hogar,Limpieza,pensar,291,109.89,14.11,UND,True,2025-02-23
1639,9292170874371,Incredible Sausages,Hogar,Cocina,veces,785,454.52,18.03,UND,True,2025-12-25
1640,2041414349512,Refined Cheese,Moda,Zapatos,boca,19,86.89,19.43,UND,True,2024-01-25
1641,4844090888881,Metal Mouse,Bebés,Juguetes,pasado,553,2218.89,3.57,KG,True,2024-08-07
1642,7030668664200,Incredible Rubber Car,Tecnología,Celulares,causa,485,189.64,12.48,UND,True,2025-04-17
1643,2239546285413,Wooden Hat,Tecnología,TV,pensar,108,886.89,10.47,LT,True,2025-09-18
1644,5242492886167,Soft Gloves,Hogar,Cocina,próximo,385,454.0,18.77,LT,True,2023-11-11
1645,5306363825485,Licensed Ball,Tecnología,Celulares,club,21,422.83,7.85,UND,True,2023-06-19
1646,5868349059098,Tasty Steel Chicken,Moda,Camisas,también,334,68.13,6.01,UND,True,2026-05-15
1647,9958194930782,Refined Rubber Keyboard,Bebés,Pañales,esta,548,150.55,6.52,LT,True,2023-11-26
1648,5223074276859,Pizza,Hogar,Cocina,autoridades,438,223.24,3.95,LT,True,2025-08-04
1649,1392276277552,Tuna,Bebés,Pañales,ciudad,620,227.81,16.02,KG,True,2025-11-01
1650,6940167583647,Keyboard,Moda,Camisas,cámara,326,363.37,7.46,UND,True,2025-08-29
1651,4312345050821,Handcrafted Pizza,Hogar,Limpieza,propuesta,364,170.92,15.11,KG,True,2023-07-16
1652,1233121203077,Towels,Tecnología,Computadores,salida,707,540.56,7.26,UND,True,2023-10-10
1653,9247420660303,Fresh Car,Bebés,Juguetes,muerto,131,300.76,10.67,KG,True,2025-02-20
1654,6380375178547,Soap,Tecnología,Computadores,queda,170,639.09,5.89,KG,True,2023-11-08
1655,1649955476110,Incredible Chicken,Tecnología,Celulares,libertad,335,75.0,2.39,LT,True,2023-11-12
1656,6939296216908,Sausages,Moda,Pantalones,resto,680,723.07,11.72,KG,True,2025-02-20
1657,4650488166604,Plastic Keyboard,Bebés,Juguetes,nunca,67,1688.98,3.51,LT,True,2024-11-24
1658,2103339705573,Unbranded Frozen Pants,Tecnología,Celulares,resultado,599,282.34,19.75,KG,True,2024-09-09
1659,7374572218105,Plastic Fish,Bebés,Pañales,autor,219,1107.28,14.21,LT,True,2023-12-15
1660,6378570778150,Gorgeous Mouse,Bebés,Ropa bebé,adelante,459,322.09,8.64,KG,True,2025-03-08
1661,1157524272624,Awesome Fresh Gloves,Hogar,Limpieza,importantes,78,217.92,14.51,KG,True,2024-01-31
1662,5714315423427,Licensed Steel Sausages,Bebés,Juguetes,dólares,282,408.91,15.29,UND,True,2024-01-18
1663,7291997250490,New Shirt,Moda,Camisas,victoria,118,1590.47,17.74,KG,True,2025-04-10
1664,0117213872567,Cheese,Bebés,Pañales,valores,234,1467.71,15.84,LT,True,2026-04-09
1665,2324902318659,Soft Shoes,Bebés,Pañales,europea,382,71.63,15.34,UND,True,2024-01-03
1666,1702557678822,Fresh Soap,Hogar,Cocina,pasó,172,118.38,7.64,UND,True,2025-05-18
1667,5838805738454,Bacon,Hogar,Decoración,adelante,55,303.53,1.65,UND,True,2023-10-05
1668,6103329442309,Licensed Frozen Chips,Bebés,Ropa bebé,contra,401,163.29,14.02,LT,True,2023-08-08
1669,6838231284104,Used Chair,Moda,Camisas,luz,279,485.39,6.95,UND,True,2024-11-23
1670,7600614227355,Gently Used Fish,Hogar,Limpieza,evitar,514,288.32,3.5,LT,True,2025-02-17
1671,2578196136011,Cheese,Moda,Camisas,psoe,342,210.43,6.59,UND,True,2023-11-20
1672,1867318737832,Cotton Sausages,Hogar,Limpieza,exterior,691,2392.25,1.82,LT,True,2025-11-08
1673,8895061169856,Handmade Granite Car,Moda,Pantalones,mediante,418,724.36,4.5,UND,True,2024-05-20
1674,7419832012410,Tasty Chips,Bebés,Juguetes,justicia,732,676.86,1.86,LT,True,2024-01-21
1675,4760359304056,Rubber Bacon,Moda,Zapatos,diciembre,235,147.73,8.19,KG,True,2023-10-17
1676,1779024631598,Ergonomic Salad,Hogar,Decoración,visita,494,319.07,1.67,KG,True,2024-12-09
1677,3699020782774,Concrete Car,Moda,Pantalones,doctor,728,288.75,4.64,LT,True,2023-08-20
1678,6402823844313,Refined Steel Cheese,Hogar,Decoración,mayores,254,363.73,19.39,KG,True,2023-08-22
1679,7059067676249,Sausages,Hogar,Limpieza,san,422,213.22,2.88,UND,True,2024-01-10
1680,8676524554170,Granite Computer,Hogar,Cocina,cultural,421,833.08,2.51,KG,True,2025-06-04
1681,0815522668559,Sleek Fresh Pizza,Hogar,Decoración,septiembre,79,1253.51,5.26,KG,True,2023-10-29
1682,7682640348952,Rubber Bike,Hogar,Cocina,policía,469,711.96,1.17,KG,True,2024-04-10
1683,0276862827301,Unbranded Sausages,Bebés,Ropa bebé,derechos,547,299.64,12.44,LT,True,2024-08-03
1684,0563329957924,Fresh Cheese,Hogar,Cocina,diversas,98,221.34,3.55,KG,True,2023-07-17
1685,9980069333695,Small Tuna,Hogar,Decoración,ojos,676,977.54,16.63,KG,True,2023-07-28
1686,5156155489896,Fantastic Sausages,Bebés,Ropa bebé,mis,697,457.78,8.62,UND,True,2025-09-28
1687,9709533858553,Handcrafted Shirt,Hogar,Decoración,dado,56,577.7,19.34,KG,True,2025-02-24
1688,2258884214091,Pizza,Moda,Pantalones,lo,186,449.66,11.34,UND,True,2025-10-07
1689,7479978498998,Practical Towels,Bebés,Ropa bebé,conciencia,200,157.53,3.86,LT,True,2025-02-13
1690,8708140887827,Handcrafted Fresh Table,Bebés,Ropa bebé,nuestras,329,1581.26,17.33,UND,True,2024-04-23
1691,2025091618826,Ergonomic Chair,Tecnología,TV,rodríguez,168,3852.01,5.12,LT,True,2023-09-19
1692,9321272773357,Soap,Moda,Pantalones,área,428,214.97,13.13,LT,True,2024-07-25
1693,6742069021025,Soft Table,Hogar,Decoración,padres,510,318.38,14.29,UND,True,2025-05-02
1694,4882573160727,Gently Used Shirt,Bebés,Pañales,junio,149,226.32,5.42,LT,True,2026-03-12
1695,9181470973689,Rustic Bike,Moda,Camisas,p,264,170.67,2.43,KG,True,2026-01-03
1696,4378520843312,Table,Hogar,Limpieza,quienes,660,601.17,8.64,UND,True,2024-01-01
1697,6840761598040,Car,Moda,Zapatos,tiempo,192,185.58,8.3,UND,True,2026-01-19
1698,7645135553866,Handcrafted Fresh Shirt,Moda,Zapatos,fácil,409,127.41,9.71,LT,True,2024-06-02
1699,3051946915931,Sleek Metal Hat,Moda,Camisas,población,785,517.4,2.79,UND,True,2025-02-22
1700,9874668815266,Concrete Hat,Bebés,Ropa bebé,día,156,138.09,12.66,KG,True,2023-12-24
1701,5041544275467,Incredible Computer,Moda,Zapatos,cámara,506,178.86,12.86,KG,True,2023-06-04
1702,1199307384322,Car,Bebés,Pañales,seguir,448,168.4,11.91,LT,True,2024-04-11
1703,0424563098081,Frozen Salad,Bebés,Pañales,tipos,46,525.9,19.09,UND,True,2025-02-22
1704,0473273109556,Granite Ball,Moda,Zapatos,ir,506,356.65,1.4,UND,True,2026-04-13
1705,7102108427802,Handmade Keyboard,Moda,Pantalones,carlos,98,51.1,13.89,UND,True,2024-07-17
1706,3272392138228,Awesome Cheese,Moda,Camisas,mujer,596,440.69,2.73,LT,True,2026-03-27
1707,1245808458021,Gloves,Moda,Camisas,puesto,40,145.1,11.38,KG,True,2025-01-21
1708,4577836973021,Table,Moda,Zapatos,he,186,1541.09,13.91,KG,True,2024-12-17
1709,8639340455984,Gently Used Computer,Bebés,Ropa bebé,alguien,385,41.78,6.06,KG,True,2026-05-06
1710,4659402744478,Rubber Chair,Moda,Pantalones,estar,353,482.3,4.15,LT,True,2024-06-13
1711,6757773144076,Refined Car,Moda,Zapatos,capital,52,721.13,15.65,UND,True,2026-03-10
1712,2304154130117,Bike,Bebés,Ropa bebé,llamado,613,99.07,19.9,KG,True,2024-06-26
1713,3634886759768,Concrete Mouse,Hogar,Decoración,hubiera,170,250.62,6.63,UND,True,2024-03-23
1714,5075318495324,Chips,Hogar,Decoración,presenta,287,364.28,17.21,LT,True,2024-02-04
1715,7325187632374,Incredible Fresh Bike,Tecnología,TV,sur,670,284.92,6.76,LT,True,2025-12-12
1716,9796255187085,Refined Rubber Keyboard,Tecnología,Computadores,final,543,539.08,14.43,LT,True,2023-07-02
1717,9519088425656,Rubber Gloves,Moda,Zapatos,tres,697,387.73,19.99,LT,True,2026-05-13
1718,5716600223484,Fish,Bebés,Pañales,mercado,632,727.04,13.36,LT,True,2025-10-22
1719,9784526519352,Practical Car,Moda,Camisas,de,486,460.53,19.07,LT,True,2025-03-11
1720,7224976566695,Gently Used Pizza,Tecnología,Computadores,quienes,707,369.39,6.61,UND,True,2025-12-18
1721,0259345790057,Awesome Rubber Chicken,Bebés,Ropa bebé,presencia,733,251.2,16.64,UND,True,2025-11-09
1722,9849636224302,Rubber Fish,Bebés,Juguetes,españoles,587,424.08,4.04,UND,True,2026-03-19
1723,0779088153990,Granite Computer,Tecnología,Celulares,fuentes,689,1902.44,13.4,UND,True,2024-02-29
1724,4044353988437,Chicken,Hogar,Limpieza,ese,23,303.77,16.29,LT,True,2026-01-23
1725,0411796079277,Fantastic Gloves,Moda,Zapatos,precios,50,92.68,15.2,KG,True,2025-06-05
1726,5059228005026,Rustic Mouse,Tecnología,Computadores,bastante,415,990.73,9.04,UND,True,2023-10-14
1727,6570647367537,Chips,Moda,Camisas,j,377,2639.26,3.42,LT,True,2024-02-15
1728,1490939667228,Licensed Bacon,Hogar,Decoración,casos,530,590.0,6.26,UND,True,2026-04-19
1729,0496127899564,Fantastic Wooden Sausages,Moda,Camisas,nuevo,306,2362.61,6.01,KG,True,2023-08-05
1730,6754615707260,Cotton Chair,Tecnología,Celulares,hubo,287,382.05,14.09,KG,True,2025-12-02
1731,1451305093560,Metal Pants,Hogar,Cocina,lugar,91,5000.0,9.31,LT,True,2025-05-25
1732,3291392149546,Licensed Soap,Bebés,Pañales,libertad,197,76.26,4.36,LT,True,2025-05-13
1733,2238169616666,Rustic Cotton Shoes,Moda,Camisas,nos,183,284.84,8.65,LT,True,2026-04-01
1734,3200969969562,Fantastic Tuna,Hogar,Cocina,dirección,236,602.88,6.58,UND,True,2025-02-01
1735,1654841059278,For repair Fresh Towels,Hogar,Decoración,pasar,342,154.14,17.03,LT,True,2025-06-28
1736,0230678867456,Fish,Moda,Camisas,participación,425,1080.72,14.22,UND,True,2025-06-19
1737,5554320495183,Incredible Fresh Gloves,Hogar,Decoración,al,170,572.24,14.73,UND,True,2024-09-12
1738,7077783962347,Rustic Soap,Bebés,Juguetes,director,40,266.94,11.65,UND,True,2024-11-02
1739,9631558061277,Used Table,Tecnología,TV,mayoría,593,508.95,14.63,LT,True,2025-09-29
1740,6068374320432,Metal Fish,Moda,Camisas,embargo,584,404.09,15.81,UND,True,2023-11-29
1741,8931635192780,Rustic Hat,Moda,Camisas,estas,188,634.16,8.85,UND,True,2024-06-13
1742,5203252824041,Cotton Keyboard,Hogar,Limpieza,poner,341,262.33,16.4,LT,True,2026-05-17
1743,5579917380222,Used Cotton Shirt,Bebés,Pañales,modelo,333,36.3,17.61,LT,True,2024-08-28
1744,9387866228085,Fantastic Ball,Moda,Camisas,cuanto,608,785.63,12.58,LT,True,2025-12-20
1745,4376130259615,Mouse,Bebés,Juguetes,padres,654,310.27,11.4,UND,True,2025-03-21
1746,9900315045592,Unbranded Bike,Tecnología,TV,resultados,56,150.93,4.99,LT,True,2025-11-25
1747,5349888181469,New Pizza,Moda,Pantalones,g,509,227.65,11.19,UND,True,2025-03-29
1748,2663332258747,Soap,Tecnología,Computadores,volvió,69,272.05,2.53,KG,True,2023-08-23
1749,1323970906455,Sausages,Moda,Pantalones,especie,781,74.84,17.51,KG,True,2025-02-03
1750,1933577155394,Awesome Concrete Towels,Moda,Zapatos,apoyo,459,136.23,8.9,UND,True,2025-10-22
1751,1028462203745,Bacon,Tecnología,Computadores,mesa,503,295.2,9.23,LT,True,2026-01-03
1752,4154420407935,Cotton Salad,Hogar,Cocina,país,387,279.32,0.2,KG,True,2023-11-22
1753,7781099849918,Handcrafted Chicken,Bebés,Pañales,concepto,25,130.19,17.57,UND,True,2025-01-19
1754,5594176395473,Licensed Shirt,Hogar,Decoración,gracias,380,91.32,10.32,KG,True,2024-03-15
1755,3684749396708,Gorgeous Steel Fish,Hogar,Cocina,origen,34,141.11,1.0,LT,True,2025-06-23
1756,2179192788138,Fish,Tecnología,TV,términos,57,445.55,16.41,KG,True,2023-07-22
1757,2020577279843,Wooden Shoes,Moda,Camisas,momento,321,173.5,17.5,UND,True,2024-10-18
1758,1292578617189,Plastic Salad,Tecnología,TV,hacer,444,792.05,15.1,UND,True,2024-08-20
1759,0908608692194,Rubber Ball,Tecnología,Computadores,nuestra,201,1058.6,2.72,LT,True,2023-06-21
1760,7332202057173,Gorgeous Shirt,Bebés,Pañales,especial,324,1893.99,9.96,KG,True,2026-01-23
1761,5160621847660,For repair Keyboard,Moda,Camisas,señor,437,618.39,11.92,KG,True,2025-06-11
1762,4175812353159,Soft Sausages,Hogar,Decoración,cada,603,505.22,19.22,UND,True,2026-01-02
1763,0868140355196,Incredible Fresh Chair,Hogar,Limpieza,pensar,312,1312.86,5.35,UND,True,2025-04-23
1764,1646122203968,Pants,Bebés,Ropa bebé,parecía,727,97.94,18.57,KG,True,2026-05-15
1765,0397072705804,Handcrafted Ball,Tecnología,Celulares,suficiente,370,619.5,13.69,LT,True,2024-01-21
1766,3610895544519,Pizza,Tecnología,Celulares,nada,361,855.62,12.39,LT,True,2024-09-12
1767,5785909454011,New Plastic Shoes,Moda,Pantalones,media,452,327.74,9.66,KG,True,2026-05-16
1768,2065305024425,Fresh Salad,Hogar,Decoración,hacen,523,753.86,14.8,LT,True,2025-09-30
1769,7033966681450,Salad,Tecnología,Celulares,ningún,656,237.15,9.29,KG,True,2024-02-17
1770,2201022117259,Small Soft Ball,Moda,Zapatos,si,446,344.49,9.56,UND,True,2025-10-29
1771,0735376685871,Computer,Bebés,Pañales,modo,31,477.75,8.18,KG,True,2024-06-16
1772,4261703099517,Bike,Bebés,Pañales,pueden,33,463.78,16.71,UND,True,2024-05-07
1773,1865804962058,Licensed Plastic Shirt,Bebés,Pañales,buscar,50,82.51,17.06,UND,True,2024-07-22
1774,9200129259711,Mouse,Bebés,Ropa bebé,alguien,488,198.12,9.19,UND,True,2025-08-14
1775,2101893503543,Licensed Soft Ball,Bebés,Juguetes,mujeres,362,345.48,13.41,UND,True,2026-05-01
1776,3802223527794,Rustic Pants,Tecnología,Computadores,radio,700,490.15,6.19,LT,True,2023-10-28
1777,7721385986071,Plastic Pants,Bebés,Pañales,su,349,649.26,13.83,LT,True,2025-10-19
1778,8672268539671,New Fresh Pants,Tecnología,Celulares,padres,712,339.34,7.96,UND,True,2025-06-29
1779,2836218747929,Tasty Metal Shirt,Moda,Camisas,muerto,425,1002.88,14.27,LT,True,2024-02-04
1780,8628821466045,Awesome Steel Keyboard,Moda,Camisas,calidad,140,247.17,12.23,LT,True,2024-06-02
1781,3219590282933,Wooden Soap,Tecnología,TV,jorge,431,780.11,13.86,LT,True,2023-08-31
1782,6093881199271,Handmade Concrete Bike,Bebés,Ropa bebé,otros,189,285.03,13.12,UND,True,2023-08-14
1783,4214860962408,Steel Pants,Moda,Pantalones,son,290,132.36,12.12,UND,True,2024-12-02
1784,4515444213245,Generic Frozen Table,Bebés,Pañales,aspectos,798,4541.83,3.05,UND,True,2025-05-24
1785,4828639126368,Small Chicken,Bebés,Juguetes,cantidad,682,545.54,2.46,KG,True,2024-05-05
1786,6479943792251,Practical Ball,Bebés,Pañales,lugar,798,52.55,19.75,KG,True,2024-11-11
1787,6405455538476,Fresh Cheese,Moda,Zapatos,más,603,817.39,6.69,LT,True,2024-12-11
1788,8689132807743,Frozen Soap,Moda,Camisas,campo,43,390.38,8.6,KG,True,2025-02-21
1789,1341912281446,Chicken,Moda,Zapatos,cambios,454,788.09,18.69,KG,True,2025-10-25
1790,3602772421990,Incredible Sausages,Tecnología,Celulares,niños,470,569.37,16.56,LT,True,2026-01-24
1791,2543386586167,Rubber Bike,Hogar,Decoración,haciendo,783,154.31,6.69,KG,True,2025-05-02
1792,3469658753138,Cheese,Hogar,Decoración,cerca,571,831.05,10.92,UND,True,2024-12-28
1793,9097638127187,Wooden Bacon,Tecnología,Celulares,efecto,145,170.69,2.6,KG,True,2026-05-02
1794,8507512530664,Chair,Tecnología,Computadores,sin,465,147.71,8.75,KG,True,2023-05-27
1795,2004030250525,Used Cotton Tuna,Tecnología,TV,ocho,688,236.9,13.9,UND,True,2024-10-20
1796,8522968669676,Cotton Chicken,Hogar,Decoración,guerra,287,117.28,18.63,UND,True,2023-11-12
1797,1441930082558,Soft Ball,Tecnología,Computadores,r,430,546.59,5.9,LT,True,2025-01-20
1798,7054379321993,Unbranded Pizza,Hogar,Limpieza,libertad,370,2665.67,7.05,UND,True,2025-03-18
1799,9243796322524,Wooden Salad,Hogar,Limpieza,construcción,614,109.8,3.48,LT,True,2025-04-29
1800,6546411617962,Plastic Fish,Tecnología,Computadores,dolor,322,1309.55,17.84,KG,True,2025-12-25
1801,4218477032875,Tuna,Bebés,Pañales,poco,729,181.97,0.92,KG,True,2025-11-23
1802,4235928924534,Intelligent Salad,Bebés,Juguetes,estilo,581,182.9,2.46,UND,True,2023-10-10
1803,3528781893132,Steel Sausages,Moda,Camisas,fueron,138,105.75,9.26,LT,True,2023-11-27
1804,5346067687262,Tasty Concrete Chair,Moda,Pantalones,futuro,315,466.64,2.52,LT,True,2024-07-26
1805,5162449607846,Awesome Wooden Mouse,Bebés,Juguetes,buena,285,88.14,13.68,KG,True,2024-02-02
1806,7367609232571,Fresh Chair,Bebés,Ropa bebé,habían,167,206.14,17.34,LT,True,2024-03-10
1807,4207766652658,Pizza,Hogar,Decoración,momentos,532,1003.69,18.77,UND,True,2025-06-05
1808,4517162386959,Metal Shirt,Moda,Pantalones,chile,440,1581.66,4.93,UND,True,2024-02-26
1809,0047353953744,Rustic Rubber Fish,Hogar,Limpieza,ante,537,128.05,7.73,UND,True,2025-09-24
1810,4816183911332,Cotton Pizza,Moda,Pantalones,hombre,287,244.29,13.64,UND,True,2025-07-22
1811,4378193685936,New Steel Pants,Moda,Camisas,papel,162,287.34,8.18,UND,True,2025-05-16
1812,6649945064186,Fantastic Plastic Computer,Bebés,Ropa bebé,características,144,76.02,0.2,LT,True,2025-11-12
1813,5005213765291,Licensed Concrete Pizza,Bebés,Pañales,van,86,186.55,9.65,KG,True,2025-05-22
1814,3267149377227,Table,Bebés,Pañales,poco,733,175.58,12.78,KG,True,2024-06-07
1815,7757832952412,Granite Car,Tecnología,Celulares,tipos,305,539.85,7.33,UND,True,2025-09-30
1816,2931994395941,Incredible Fresh Bacon,Moda,Camisas,embargo,660,423.21,14.29,LT,True,2023-08-30
1817,7832603061538,Tuna,Bebés,Ropa bebé,líder,800,374.82,12.44,UND,True,2024-08-04
1818,6174608625980,Gloves,Moda,Pantalones,argentina,594,268.14,15.39,LT,True,2023-10-30
1819,8743206842600,Mouse,Bebés,Juguetes,muerte,332,1229.03,5.95,UND,True,2026-02-26
1820,8710288226109,Used Chips,Hogar,Cocina,tipo,258,324.03,6.93,LT,True,2024-03-03
1821,9761324592756,Plastic Shirt,Hogar,Limpieza,primer,85,894.34,15.41,UND,True,2024-04-05
1822,5963586740058,Rubber Bike,Tecnología,Celulares,muerto,542,597.22,10.54,KG,True,2026-01-06
1823,7769901800227,Bacon,Moda,Camisas,josé,69,385.81,17.97,KG,True,2026-04-11
1824,0550808615802,Plastic Bacon,Tecnología,TV,policía,561,805.87,15.17,LT,True,2025-07-12
1825,1033262695805,Towels,Bebés,Ropa bebé,alrededor,312,243.35,14.59,KG,True,2025-06-06
1826,8162907854437,Unbranded Fresh Hat,Moda,Zapatos,ojos,277,135.37,0.35,UND,True,2025-02-28
1827,3691373792271,Intelligent Hat,Moda,Camisas,nuevo,598,321.52,12.74,LT,True,2025-08-05
1828,5412458322996,Awesome Mouse,Bebés,Ropa bebé,aspectos,420,1487.78,19.64,LT,True,2024-06-04
1829,1933547291688,Gorgeous Salad,Bebés,Ropa bebé,asimismo,155,410.19,17.49,UND,True,2023-11-07
1830,6261766580821,Rubber Pizza,Moda,Camisas,fiscal,621,199.96,0.75,UND,True,2025-06-24
