id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
11690,921880,4485,29,2026-05-07,1,Entrega tardía,Mobile,Rechazada,1085.43
11691,849853,1032,101,2025-08-14,2,Error talla,Mobile,Pendiente,490.52
11692,838608,3966,127,2026-03-06,1,Error talla,Mobile,Pendiente,913.89
11693,819995,1956,144,2026-04-23,2,No era lo esperado,Mobile,Pendiente,1974.14
11694,897891,3463,62,2026-03-22,2,Error talla,Web,Aprobada,6002.74
11695,646495,387,112,2026-04-28,2,No era lo esperado,Web,Pendiente,605.94
11696,527299,1298,17,2026-05-06,2,Error talla,Web,Rechazada,9063.44
11697,762071,2093,57,2026-05-08,2,No era lo esperado,Tienda,Pendiente,8006.52
11698,807677,416,127,2026-04-02,3,Producto incompleto,Web,Rechazada,6249.21
11699,225967,3342,49,2026-04-28,3,Entrega tardía,Web,Aprobada,5795.46
11700,743095,682,25,2026-05-02,2,Producto incompleto,Mobile,Rechazada,9555.24
11701,115834,4896,38,2026-03-28,4,Producto incompleto,Web,Rechazada,3749.6
11702,24991,2366,11,2025-11-30,1,Error talla,Web,Pendiente,1355.29
11703,234980,1563,11,2026-04-29,1,Producto incompleto,Mobile,Rechazada,3877.83
11704,901955,814,17,2026-04-25,4,Producto defectuoso,Web,Rechazada,10408.04
11705,373941,347,126,2026-01-29,2,Producto defectuoso,Mobile,Rechazada,3435.78
11706,936337,1137,137,2026-04-07,2,Producto incompleto,Mobile,Aprobada,9420.78
11707,758303,412,117,2026-02-14,1,No era lo esperado,Web,Aprobada,4240.16
11708,303278,782,115,2026-05-02,2,Producto incompleto,Mobile,Pendiente,150.28
11709,764222,4594,123,2026-01-01,3,No era lo esperado,Tienda,Rechazada,3822.21
11710,565727,440,26,2025-11-05,1,No era lo esperado,Mobile,Pendiente,1449.06
11711,262911,1750,143,2025-09-12,2,Producto incompleto,Mobile,Rechazada,1308.74
11712,602324,1842,94,2025-11-22,1,No era lo esperado,Mobile,Pendiente,1959.26
11713,547178,4663,80,2026-05-09,3,Entrega tardía,Web,Pendiente,8981.13
11714,586467,2152,143,2025-07-04,3,No era lo esperado,Web,Rechazada,12013.86
11715,271551,31,41,2026-04-14,1,Producto defectuoso,Mobile,Rechazada,3054.19
11716,463204,2411,58,2026-02-21,2,Error talla,Mobile,Pendiente,1972.46
11717,590616,657,55,2026-02-09,2,No era lo esperado,Mobile,Rechazada,9926.3
11718,287184,786,106,2026-02-04,2,Producto incompleto,Tienda,Pendiente,8077.72
11719,878846,992,101,2026-04-30,2,No era lo esperado,Mobile,Aprobada,1651.04
11720,914567,3972,148,2025-12-05,1,Producto defectuoso,Tienda,Aprobada,2775.16
11721,587611,4470,6,2026-02-02,2,Producto incompleto,Web,Pendiente,2717.8
11722,363369,1111,139,2025-11-23,2,Entrega tardía,Mobile,Rechazada,4483.34
11723,128945,4673,47,2025-10-13,1,Producto incompleto,Tienda,Pendiente,3025.84
11724,995081,163,6,2026-05-08,2,Entrega tardía,Web,Pendiente,8221.64
11725,325952,2634,4,2026-04-30,3,No era lo esperado,Web,Rechazada,12915.0
11726,803376,1074,124,2026-04-18,1,Error talla,Tienda,Aprobada,3784.81
11727,685456,4402,149,2026-02-24,2,Producto defectuoso,Web,Aprobada,6659.84
11728,282218,2285,51,2026-01-07,1,Producto incompleto,Tienda,Aprobada,778.62
11729,335648,1963,27,2026-03-26,2,Error talla,Web,Pendiente,7480.66
11730,405970,4004,60,2025-11-03,1,No era lo esperado,Web,Rechazada,2599.24
11731,470649,980,69,2026-02-21,2,Error talla,Mobile,Pendiente,5519.98
11732,307197,2249,95,2026-02-14,2,Error talla,Mobile,Pendiente,8477.14
11733,944435,190,57,2026-03-22,1,Producto incompleto,Tienda,Rechazada,4787.99
11734,318508,2882,97,2026-01-03,2,Producto defectuoso,Web,Rechazada,9308.46
11735,302317,1390,54,2026-03-15,2,Entrega tardía,Mobile,Pendiente,8800.96
11736,240774,1308,150,2026-02-09,3,Error talla,Tienda,Aprobada,1054.5
11737,656837,4897,57,2025-12-23,1,Entrega tardía,Tienda,Pendiente,726.54
11738,854634,577,137,2025-11-20,1,Producto incompleto,Web,Pendiente,2207.38
11739,571086,4937,30,2026-05-07,2,No era lo esperado,Mobile,Rechazada,4084.86
11740,860690,361,79,2025-12-05,3,Error talla,Web,Pendiente,1135.89
11741,835236,3227,66,2026-05-08,2,Producto defectuoso,Mobile,Aprobada,6585.54
11742,255036,976,21,2026-04-23,4,Error talla,Tienda,Rechazada,11936.48
11743,294503,3174,137,2025-06-02,1,Producto defectuoso,Mobile,Aprobada,3961.32
11744,889227,3930,1,2026-05-04,1,Error talla,Web,Aprobada,1365.17
11745,584320,4463,92,2025-11-21,2,No era lo esperado,Tienda,Rechazada,2881.12
11746,567341,4780,27,2026-04-27,1,Producto defectuoso,Tienda,Aprobada,1335.71
11747,154345,4162,6,2026-05-08,2,Entrega tardía,Mobile,Aprobada,3914.9
11748,620874,4385,84,2025-11-25,3,Producto incompleto,Web,Pendiente,14144.04
11749,621269,2026,93,2025-12-24,1,Producto incompleto,Tienda,Pendiente,475.4
11750,275385,3053,69,2026-02-03,2,Producto defectuoso,Mobile,Aprobada,5652.82
11751,950115,2237,19,2025-07-29,5,Producto incompleto,Tienda,Pendiente,20541.9
11752,513570,4116,148,2026-05-17,2,Producto defectuoso,Web,Rechazada,923.08
11753,353711,1593,50,2026-01-08,1,Error talla,Tienda,Pendiente,1385.62
11754,730888,2819,144,2025-11-29,2,Producto defectuoso,Tienda,Aprobada,6617.04
11755,922807,4015,28,2025-12-01,3,No era lo esperado,Web,Aprobada,14731.71
11756,756177,1879,115,2026-03-18,1,Producto defectuoso,Tienda,Aprobada,890.33
11757,359291,185,52,2025-12-10,2,No era lo esperado,Web,Pendiente,599.0
11758,43318,527,111,2026-05-08,2,Producto defectuoso,Mobile,Aprobada,1922.12
11759,690629,499,68,2025-12-07,1,Entrega tardía,Tienda,Pendiente,458.75
11760,341648,747,37,2026-05-04,1,Entrega tardía,Tienda,Aprobada,1926.01
11761,239845,3308,105,2026-02-25,5,Entrega tardía,Tienda,Pendiente,6547.25
11762,507603,1091,91,2026-05-10,1,No era lo esperado,Web,Rechazada,3471.36
11763,83593,1071,82,2026-04-08,1,Producto defectuoso,Web,Rechazada,2075.67
11764,950753,1356,141,2026-04-26,1,Entrega tardía,Tienda,Aprobada,3051.56
11765,357702,312,108,2026-02-21,2,No era lo esperado,Web,Rechazada,9335.48
11766,637142,1658,137,2026-05-11,2,No era lo esperado,Web,Pendiente,9424.06
11767,646794,1164,7,2026-04-08,3,Producto incompleto,Web,Rechazada,4574.73
11768,187701,928,32,2026-05-16,4,Producto defectuoso,Web,Pendiente,10489.04
11769,772477,475,138,2025-12-22,1,Producto incompleto,Tienda,Pendiente,4557.44
11770,151416,2476,93,2026-04-04,2,Error talla,Web,Pendiente,4832.48
11771,357356,2242,139,2026-02-06,4,Producto incompleto,Web,Pendiente,9252.84
11772,528155,148,13,2026-03-15,2,Entrega tardía,Tienda,Rechazada,8546.46
11773,492915,983,64,2025-09-29,2,Error talla,Web,Aprobada,6600.58
11774,242621,3028,52,2026-02-22,2,Entrega tardía,Mobile,Rechazada,7091.62
11775,884520,4356,129,2026-04-24,1,Producto incompleto,Mobile,Aprobada,4872.17
11776,52789,488,62,2026-02-21,2,Entrega tardía,Web,Rechazada,8304.38
11777,725688,1614,8,2025-09-15,1,Error talla,Web,Aprobada,4808.56
11778,599850,2312,112,2026-05-09,1,Producto defectuoso,Mobile,Aprobada,4847.01
11779,38161,2452,88,2025-09-01,1,Producto defectuoso,Tienda,Rechazada,1807.97
11780,380270,414,50,2025-07-10,2,Entrega tardía,Web,Rechazada,2380.74
11781,111684,4667,125,2026-03-05,4,Producto defectuoso,Mobile,Aprobada,5020.0
11782,963111,4388,105,2025-11-10,2,Producto incompleto,Tienda,Pendiente,7908.02
11783,773137,4952,148,2026-04-05,2,No era lo esperado,Tienda,Rechazada,6833.04
11784,911200,2497,76,2026-04-12,1,Entrega tardía,Tienda,Pendiente,2990.03
11785,713673,2150,130,2025-09-12,2,Producto defectuoso,Tienda,Aprobada,4878.48
11786,919173,509,48,2025-09-10,1,Producto defectuoso,Tienda,Pendiente,4476.4
11787,285385,962,38,2026-01-29,1,No era lo esperado,Web,Pendiente,4676.94
11788,905791,4830,14,2026-04-08,1,Error talla,Mobile,Aprobada,1933.14
11789,946349,3054,77,2025-11-25,1,Producto incompleto,Tienda,Aprobada,4632.82
11790,362072,1394,114,2026-03-20,1,Error talla,Tienda,Aprobada,4241.66
11791,135121,1761,19,2026-04-15,3,No era lo esperado,Tienda,Rechazada,12240.03
11792,810301,2228,119,2025-11-17,3,Producto defectuoso,Web,Aprobada,5943.42
11793,962239,3072,56,2025-12-12,4,Producto incompleto,Mobile,Aprobada,5111.52
11794,498582,2007,23,2025-09-26,1,No era lo esperado,Web,Rechazada,4869.27
11795,16139,2588,127,2026-03-25,1,Producto incompleto,Mobile,Aprobada,2112.87
11796,958122,1788,83,2026-04-26,3,Entrega tardía,Web,Pendiente,12805.35
11797,484126,4353,30,2026-05-15,2,Entrega tardía,Mobile,Rechazada,5346.0
11798,475142,2151,146,2026-03-01,1,No era lo esperado,Mobile,Pendiente,866.99
11799,96649,2447,20,2025-09-08,3,Entrega tardía,Web,Rechazada,7856.25
11800,94177,879,88,2026-03-23,2,Producto incompleto,Web,Rechazada,7687.28
11801,789027,1112,114,2026-02-27,3,Producto incompleto,Mobile,Pendiente,12841.05
11802,563966,2826,125,2025-09-20,1,Entrega tardía,Tienda,Rechazada,4630.25
11803,462454,1050,60,2025-08-20,4,Producto incompleto,Web,Pendiente,17943.0
11804,136154,4603,81,2025-11-25,3,Producto defectuoso,Mobile,Aprobada,9994.56
11805,614493,293,131,2025-10-19,1,Error talla,Tienda,Aprobada,526.31
11806,561309,2051,115,2026-02-07,2,No era lo esperado,Tienda,Rechazada,4764.56
11807,366686,141,11,2025-12-16,1,No era lo esperado,Mobile,Rechazada,3519.0
11808,747716,3437,47,2026-03-28,1,Producto defectuoso,Tienda,Rechazada,921.43
11809,426980,3126,142,2025-12-28,1,Error talla,Mobile,Rechazada,3461.04
11810,96611,2319,90,2026-04-16,2,Producto defectuoso,Tienda,Rechazada,3073.32
11811,556666,1586,23,2025-12-05,1,No era lo esperado,Tienda,Rechazada,2561.86
11812,464515,592,89,2025-08-11,1,Producto defectuoso,Web,Rechazada,2848.39
11813,655485,887,1,2026-04-12,1,Error talla,Web,Aprobada,3258.25
11814,953713,2089,95,2026-02-22,2,Producto defectuoso,Mobile,Aprobada,3307.86
11815,591620,2465,127,2026-01-25,1,Producto defectuoso,Tienda,Rechazada,596.34
11816,757597,3658,128,2026-04-25,1,Error talla,Mobile,Aprobada,777.55
11817,498320,3441,46,2026-05-14,3,No era lo esperado,Tienda,Aprobada,528.66
11818,695264,4474,95,2026-02-10,3,Producto incompleto,Tienda,Aprobada,302.04
11819,884087,2933,138,2026-01-18,2,No era lo esperado,Tienda,Aprobada,5497.04
11820,124128,554,92,2025-10-09,1,Error talla,Tienda,Aprobada,1449.71
11821,688532,4442,139,2026-04-02,2,Producto defectuoso,Web,Rechazada,3380.78
11822,145210,3203,77,2026-04-27,2,Entrega tardía,Web,Rechazada,4013.7
11823,78826,3573,87,2026-05-08,2,Producto defectuoso,Web,Aprobada,2280.96
11824,70022,931,79,2026-03-16,1,Producto defectuoso,Tienda,Pendiente,1955.91
11825,485932,1012,55,2026-03-29,1,Producto defectuoso,Web,Pendiente,4528.84
11826,562598,655,28,2026-05-12,1,No era lo esperado,Tienda,Rechazada,174.04
11827,26375,480,131,2025-12-12,1,Producto defectuoso,Web,Aprobada,1285.32
11828,303881,3509,101,2026-01-13,1,Error talla,Tienda,Aprobada,1663.85
11829,74813,3936,98,2026-01-08,2,Error talla,Tienda,Rechazada,3285.82
11830,987205,1159,97,2026-05-09,2,No era lo esperado,Tienda,Pendiente,7059.46
11831,35017,2955,95,2026-05-02,2,Error talla,Tienda,Pendiente,1439.26
11832,300397,454,138,2026-03-13,2,Producto defectuoso,Tienda,Aprobada,2209.46
11833,153137,1861,26,2026-03-30,1,Producto defectuoso,Tienda,Aprobada,2968.75
11834,650461,2402,53,2025-09-03,4,Error talla,Tienda,Aprobada,9902.52
11835,645850,2426,131,2025-05-28,1,No era lo esperado,Tienda,Rechazada,1272.22
11836,110239,4412,29,2026-01-11,2,Producto defectuoso,Web,Rechazada,6455.6
11837,514851,2400,91,2026-03-23,2,Producto incompleto,Tienda,Pendiente,3121.2
11838,369147,177,38,2026-03-02,1,Error talla,Tienda,Rechazada,3122.23
11839,832739,4771,101,2026-05-07,3,Error talla,Mobile,Rechazada,8877.39
11840,854079,2924,19,2025-08-23,1,No era lo esperado,Web,Aprobada,3264.73
11841,704377,1560,124,2025-12-15,4,Producto incompleto,Web,Pendiente,14220.12
11842,575397,4054,132,2026-03-23,3,Entrega tardía,Web,Pendiente,8709.75
11843,37920,1706,109,2026-04-09,1,Error talla,Web,Aprobada,4001.41
11844,614228,205,86,2025-12-06,2,Producto defectuoso,Mobile,Rechazada,8844.76
11845,448204,1523,109,2026-05-09,4,Entrega tardía,Web,Pendiente,9325.0
11846,69478,1141,132,2025-12-23,1,Producto incompleto,Tienda,Rechazada,4513.77
11847,369425,2202,34,2025-12-02,2,No era lo esperado,Mobile,Rechazada,9447.38
11848,413162,638,132,2026-05-03,2,Entrega tardía,Tienda,Pendiente,385.38
11849,606666,3286,125,2026-03-05,1,Entrega tardía,Web,Pendiente,1016.96
11850,276062,3348,100,2026-03-24,1,No era lo esperado,Web,Pendiente,3266.14
11851,290468,193,43,2026-05-13,1,Producto defectuoso,Mobile,Rechazada,1060.44
11852,461723,2652,92,2026-03-01,1,Entrega tardía,Tienda,Aprobada,1945.87
11853,930049,1974,126,2026-04-23,3,Producto defectuoso,Mobile,Aprobada,3382.56
11854,255716,4708,60,2026-05-14,2,Entrega tardía,Web,Rechazada,2705.3
11855,401665,1391,99,2025-07-20,1,Entrega tardía,Mobile,Pendiente,3280.77
11856,728905,2380,48,2025-08-15,1,Entrega tardía,Mobile,Rechazada,1400.65
11857,681083,954,74,2026-02-15,1,Producto defectuoso,Tienda,Rechazada,4704.79
11858,574198,1405,30,2026-04-30,1,Producto defectuoso,Web,Pendiente,3128.05
11859,477205,993,113,2026-04-27,2,Error talla,Tienda,Rechazada,6723.0
11860,429867,3802,41,2026-03-15,2,Entrega tardía,Web,Pendiente,6837.56
11861,869230,1075,83,2025-12-11,2,Producto defectuoso,Web,Pendiente,9215.46
11862,999310,4123,121,2026-05-10,1,Entrega tardía,Tienda,Pendiente,4112.56
11863,79261,2772,85,2025-11-10,2,No era lo esperado,Tienda,Pendiente,1236.44
11864,494430,4792,131,2026-02-17,3,Entrega tardía,Web,Aprobada,9734.7
11865,575242,2386,139,2026-04-19,5,Producto defectuoso,Web,Rechazada,20910.5
11866,904412,3914,90,2026-04-09,3,Error talla,Mobile,Pendiente,2282.73
11867,250295,2465,56,2026-03-05,1,Error talla,Mobile,Aprobada,596.34
11868,526464,3814,101,2026-03-28,1,No era lo esperado,Web,Pendiente,4031.27
11869,893465,1122,143,2025-09-01,1,No era lo esperado,Tienda,Pendiente,1463.84
11870,528784,2129,150,2026-04-13,2,No era lo esperado,Tienda,Aprobada,7129.58
11871,205907,1933,57,2025-07-23,4,Producto defectuoso,Web,Pendiente,16654.88
11872,811196,1333,12,2026-02-26,1,No era lo esperado,Web,Rechazada,980.71
11873,677576,1094,20,2026-03-17,2,Producto incompleto,Mobile,Pendiente,4957.04
11874,401933,3286,18,2025-11-09,1,Producto incompleto,Mobile,Rechazada,1016.96
11875,174540,1251,13,2025-09-24,1,Entrega tardía,Web,Rechazada,1852.9
11876,569353,4432,73,2026-04-27,3,Producto defectuoso,Tienda,Aprobada,2267.88
11877,300518,784,130,2026-03-28,2,Producto incompleto,Mobile,Aprobada,9498.92
11878,230592,2887,4,2026-04-25,2,Error talla,Web,Rechazada,7658.02
11879,175716,4011,112,2025-08-09,1,Entrega tardía,Mobile,Rechazada,2262.11
11880,65571,3584,51,2026-05-15,1,Error talla,Web,Rechazada,4834.78
11881,505016,1624,106,2026-02-12,1,Producto incompleto,Mobile,Pendiente,4200.88
11882,927108,905,95,2026-02-18,1,Producto incompleto,Web,Aprobada,624.95
11883,945286,1278,117,2026-04-09,3,Entrega tardía,Web,Rechazada,11328.66
11884,669569,483,114,2026-05-14,2,Producto incompleto,Tienda,Pendiente,9025.08
11885,641093,902,99,2026-05-17,1,Error talla,Mobile,Rechazada,713.79
11886,785177,1621,98,2026-05-12,3,Producto defectuoso,Web,Aprobada,3692.61
11887,398498,3878,112,2026-04-06,1,Entrega tardía,Mobile,Pendiente,402.39
11888,438455,502,51,2025-08-18,2,Producto incompleto,Web,Rechazada,919.24
11889,720569,2195,33,2025-09-21,2,No era lo esperado,Web,Rechazada,2665.78
11890,256179,4699,67,2026-01-02,2,Error talla,Tienda,Pendiente,1814.34
11891,332153,4802,117,2025-12-14,1,No era lo esperado,Web,Pendiente,2898.55
11892,235689,1578,16,2026-04-02,1,Producto incompleto,Mobile,Pendiente,413.88
11893,474879,3116,63,2026-02-17,3,Error talla,Web,Aprobada,3673.11
11894,403585,3424,4,2025-10-28,4,No era lo esperado,Mobile,Pendiente,4533.44
11895,678282,131,139,2026-04-23,2,Producto incompleto,Tienda,Aprobada,1339.58
11896,435167,4116,131,2026-04-25,2,Entrega tardía,Mobile,Aprobada,923.08
11897,912910,2138,88,2026-03-17,2,Error talla,Tienda,Pendiente,1178.32
11898,484374,1848,127,2026-04-14,3,Entrega tardía,Web,Pendiente,8776.08
11899,612304,4361,59,2025-12-21,2,Producto defectuoso,Tienda,Rechazada,6401.24
11900,21171,3685,116,2026-02-21,1,Error talla,Tienda,Aprobada,4352.83
11901,491511,1798,136,2025-09-10,3,Producto incompleto,Web,Rechazada,7948.2
11902,587256,2385,125,2025-07-28,1,Producto defectuoso,Web,Pendiente,2229.74
11903,850669,3516,119,2026-04-19,1,Entrega tardía,Web,Rechazada,534.56
11904,2784,583,43,2025-07-24,2,No era lo esperado,Web,Rechazada,379.56
11905,679899,4930,12,2026-04-23,2,Error talla,Tienda,Rechazada,3784.72
11906,613265,1837,6,2025-08-29,4,Entrega tardía,Web,Pendiente,16882.72
11907,899382,4340,145,2025-10-16,1,No era lo esperado,Tienda,Pendiente,4757.92
11908,552416,4381,58,2026-02-05,1,Producto defectuoso,Tienda,Rechazada,2892.37
11909,99854,1254,132,2026-04-03,2,Entrega tardía,Mobile,Rechazada,9937.16
11910,208895,136,127,2025-09-27,4,Entrega tardía,Web,Pendiente,13272.32
11911,785260,1719,84,2026-05-14,2,Error talla,Web,Pendiente,5972.66
11912,586357,4820,121,2025-10-31,1,Producto incompleto,Web,Pendiente,4250.61
11913,783392,449,26,2026-04-26,3,Producto defectuoso,Mobile,Pendiente,7104.03
11914,132739,4079,26,2026-05-10,2,No era lo esperado,Tienda,Rechazada,4495.44
11915,454147,1931,72,2025-11-24,1,No era lo esperado,Mobile,Pendiente,2125.04
11916,802326,4738,37,2026-02-21,1,Producto defectuoso,Tienda,Aprobada,841.41
11917,359569,754,110,2025-11-08,4,Producto defectuoso,Mobile,Rechazada,14515.76
11918,883389,1336,27,2026-05-06,3,Entrega tardía,Web,Pendiente,11604.03
11919,172342,600,135,2026-05-08,3,Producto incompleto,Tienda,Rechazada,13105.5
11920,657529,4203,59,2026-04-10,3,Error talla,Tienda,Pendiente,5056.56
11921,155653,3837,35,2026-04-02,2,Entrega tardía,Tienda,Pendiente,4936.56
11922,487393,454,70,2026-03-30,4,Producto incompleto,Mobile,Aprobada,4418.92
11923,487043,1570,19,2025-11-13,3,Producto incompleto,Web,Aprobada,11278.92
11924,616433,249,94,2025-07-03,1,Producto incompleto,Mobile,Aprobada,1841.96
11925,900508,98,68,2025-09-12,2,No era lo esperado,Web,Pendiente,3706.66
11926,861581,4418,42,2026-05-15,3,Producto defectuoso,Tienda,Aprobada,5537.94
11927,477415,3779,42,2026-04-30,4,Entrega tardía,Mobile,Aprobada,3653.8
11928,235225,3224,93,2026-01-07,3,Entrega tardía,Web,Aprobada,10648.23
11929,727712,60,36,2025-11-10,2,No era lo esperado,Tienda,Rechazada,8035.04
11930,401085,2177,9,2026-05-14,2,Producto incompleto,Web,Pendiente,9581.3
11931,65991,4069,97,2026-05-14,3,No era lo esperado,Web,Rechazada,63.93
11932,247966,1246,98,2026-03-26,1,Error talla,Tienda,Aprobada,732.85
11933,555245,1536,49,2025-10-17,1,Producto defectuoso,Mobile,Rechazada,151.88
11934,145719,2896,15,2026-04-24,2,No era lo esperado,Mobile,Rechazada,9709.42
11935,254135,3592,53,2025-12-18,5,Entrega tardía,Web,Pendiente,18311.4
11936,226586,1207,77,2026-02-07,2,Entrega tardía,Mobile,Pendiente,2492.86
11937,502574,1684,116,2025-12-31,4,Producto incompleto,Mobile,Pendiente,13096.16
11938,9075,4986,85,2026-04-03,1,Producto incompleto,Web,Rechazada,57.25
11939,63472,1029,98,2026-05-15,1,Producto defectuoso,Web,Aprobada,638.21
11940,293183,2335,97,2025-11-21,2,No era lo esperado,Tienda,Rechazada,4021.66
11941,349092,2410,10,2026-03-29,1,Error talla,Mobile,Aprobada,4626.57
11942,602010,3185,107,2026-04-29,1,No era lo esperado,Tienda,Pendiente,116.23
11943,746638,4223,137,2026-05-10,2,Entrega tardía,Tienda,Pendiente,3188.28
11944,894558,3678,23,2026-04-18,6,No era lo esperado,Mobile,Aprobada,22878.36
11945,877055,1372,132,2026-01-20,3,Entrega tardía,Web,Rechazada,6418.32
11946,576850,2526,94,2026-05-07,2,Error talla,Tienda,Pendiente,4641.72
11947,912624,2930,47,2026-01-07,5,Producto incompleto,Mobile,Rechazada,18519.55
11948,913716,3032,86,2025-08-25,2,Entrega tardía,Web,Rechazada,2820.64
11949,216663,174,136,2026-05-13,2,Producto defectuoso,Web,Pendiente,4330.7
11950,190434,2697,144,2025-12-04,2,Producto incompleto,Mobile,Rechazada,1800.14
11951,634199,366,85,2026-04-27,2,Error talla,Mobile,Rechazada,4378.04
11952,880152,746,63,2026-05-17,4,Producto incompleto,Mobile,Rechazada,6333.08
11953,723830,4724,99,2026-04-10,2,Entrega tardía,Tienda,Pendiente,1327.86
11954,996501,2182,25,2026-04-23,5,Entrega tardía,Mobile,Aprobada,20281.0
11955,154160,3573,117,2026-01-29,3,Producto incompleto,Tienda,Rechazada,3421.44
11956,824990,3689,136,2025-11-22,2,Error talla,Mobile,Pendiente,5716.06
11957,788304,1505,126,2026-03-21,3,Producto defectuoso,Tienda,Pendiente,6028.11
11958,245949,856,148,2026-05-05,1,Producto defectuoso,Web,Pendiente,3447.49
11959,221218,4074,107,2026-04-13,1,Entrega tardía,Mobile,Rechazada,1053.6
11960,630921,4811,17,2026-05-07,1,Producto defectuoso,Mobile,Rechazada,3010.77
11961,154763,1436,110,2026-05-15,2,Producto defectuoso,Tienda,Pendiente,6971.94
11962,42115,3270,137,2025-08-28,1,Error talla,Web,Pendiente,1966.18
11963,238343,2587,44,2026-02-10,1,No era lo esperado,Web,Rechazada,983.44
